params: 94M total / 56M active | mode=joint lambda_pred=0.1
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
step  3280 | lm 6.043 | pred 1.095 | 19675 tok/s
step  3300 | lm 6.193 | pred 1.109 | 19679 tok/s
step  3320 | lm 6.272 | pred 1.097 | 19682 tok/s
step  3340 | lm 6.289 | pred 1.101 | 19686 tok/s
step  3360 | lm 6.248 | pred 1.089 | 19689 tok/s
step  3380 | lm 5.802 | pred 1.094 | 19693 tok/s
step  3400 | lm 6.103 | pred 1.100 | 19696 tok/s
step  3420 | lm 6.607 | pred 1.112 | 19699 tok/s
step  3440 | lm 6.811 | pred 1.116 | 19703 tok/s
step  3460 | lm 5.945 | pred 1.093 | 19705 tok/s
step  3480 | lm 6.090 | pred 1.094 | 19708 tok/s
  eval step 3500: lm 6.585 pred 1.116 hit@k [h1: 0.880]
step  3500 | lm 5.987 | pred 1.096 | 19691 tok/s
step  3520 | lm 6.020 | pred 1.093 | 19694 tok/s
step  3540 | lm 6.121 | pred 1.094 | 19698 tok/s
step  3560 | lm 5.696 | pred 1.070 | 19699 tok/s
step  3580 | lm 5.955 | pred 1.082 | 19699 tok/s
step  3600 | lm 6.047 | pred 1.093 | 19702 tok/s
step  3620 | lm 5.665 | pred 1.085 | 19705 tok/s
step  3640 | lm 5.827 | pred 1.086 | 19708 tok/s
step  3660 | lm 6.120 | pred 1.095 | 19711 tok/s
step  3680 | lm 6.005 | pred 1.091 | 19715 tok/s
step  3700 | lm 6.277 | pred 1.088 | 19718 tok/s
step  3720 | lm 5.856 | pred 1.079 | 19720 tok/s
step  3740 | lm 5.566 | pred 1.086 | 19723 tok/s
  eval step 3750: lm 5.958 pred 1.093 hit@k [h1: 0.888]
step  3760 | lm 5.948 | pred 1.097 | 19707 tok/s
step  3780 | lm 6.129 | pred 1.095 | 19710 tok/s
step  3800 | lm 6.257 | pred 1.098 | 19712 tok/s
step  3820 | lm 5.892 | pred 1.077 | 19715 tok/s
step  3840 | lm 6.095 | pred 1.091 | 19718 tok/s
step  3860 | lm 5.944 | pred 1.095 | 19718 tok/s
step  3880 | lm 6.076 | pred 1.091 | 19720 tok/s
step  3900 | lm 5.657 | pred 1.077 | 19723 tok/s
step  3920 | lm 6.154 | pred 1.090 | 19726 tok/s
step  3940 | lm 6.573 | pred 1.101 | 19728 tok/s
step  3960 | lm 6.211 | pred 1.099 | 19730 tok/s
step  3980 | lm 6.198 | pred 1.096 | 19733 tok/s
  eval step 4000: lm 5.960 pred 1.092 hit@k [h1: 0.888]
step  4000 | lm 5.914 | pred 1.088 | 19718 tok/s
step  4020 | lm 7.096 | pred 1.134 | 19720 tok/s
step  4040 | lm 5.736 | pred 1.080 | 19723 tok/s
step  4060 | lm 5.735 | pred 1.092 | 19725 tok/s
step  4080 | lm 5.590 | pred 1.058 | 19727 tok/s
step  4100 | lm 5.697 | pred 1.086 | 19729 tok/s
step  4120 | lm 5.802 | pred 1.091 | 19732 tok/s
step  4140 | lm 5.813 | pred 1.080 | 19734 tok/s
step  4160 | lm 6.161 | pred 1.095 | 19736 tok/s
